"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"Gemmataceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000745712155108128,0,0,0,0,0.0691376701966717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227790432801822,0,0,0,0,0,0,0,0,0,0.00548354935194417,0,0,0.0122609673790776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487012987012987,0.0128939828080229,0,0
"Gemmatimonadaceae",0,0.00463499420625724,0.0174520069808028,0,0,0,0,0.000950796291894462,0,0.00607748797163839,0,0,0,0,0,0.0176699610661875,0.0045369211514393,0,0.00741301059001513,0.0169961845300035,0.0208756161206147,0,0,0.0114326545194712,0,0,0.0102152499087924,0,0.00301932367149758,0,0,0,0,0,0.0173720783322805,0.00298507462686567,0,0.000756286632633768,0.0103734439834025,0,0,0,0,0.00428082191780822,0,0,0.00637156270959088,0,0,0,0,0.00254000508001016,0,0,0,0,0,0,0,0,0.00965387332234519,0,0,0,0,0,0.0444893832153691,0,0,0.00892857142857143,0,0,0.00909990108803165
"Geodermatophilaceae",0,0,0.0132136624283221,0,0,0,0,0,0,0,0,0,0,0.00127836369447108,0,0,0.00625782227784731,0,0,0,0,0,0,0.0189353340478742,0,0.00754285714285714,0,0,0.0863526570048309,0.00710673773404401,0.0161117078410312,0.0210720130932897,0.00878348704435661,0,0.0104232469993683,0,0.0129811996418979,0,0,0.0167995444191344,0,0,0.0235732009925558,0.0188356164383562,0,0,0,0,0,0,0.00512665862484922,0,0,0,0,0,0,0,0,0,0,0,0,0.0595959595959596,0,0,0,0,0.0153609831029186,0,0,0,0
"Gracilibacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529500756429652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005125284738041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GW2011_GWC1_47_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184528034066714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hafniaceae",0,0,0,0,0.00176255822737001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haliangiaceae",0,0,0,0,0,0,0,0,0,0.0106356039503672,0,0,0,0,0,0,0,0,0.013767019667171,0,0,0,0,0,0,0,0,0,0.00573671497584541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146231721034871,0.00372717107715244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Halomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004293688278231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627306273062731,0,0.0186972255729795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haloplasmataceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406758448060075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heliobacteriaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228310502283105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holophagaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431177446102819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holosporaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202147820593809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hungateiclostridiaceae",0,0,0,0,0,0,0,0.00261468980270977,0,0,0,0.00348751835535977,0,0.000958772770853308,0,0,0,0.00124050240347341,0.00816944024205749,0,0,0,0,0.0107181136120043,0,0,0,0,0,0,0,0,0,0,0.0129500947567909,0,0,0,0,0.00797266514806378,0,0.000760225026607876,0,0.0091324200913242,0,0.00156139105748758,0,0.0485362095531587,0.0188191881918819,0,0,0,0.000674915635545557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogenophilaceae",0,0,0,0,0,0,0,0,0,0,0.0164754339511621,0,0,0,0,0,0,0,0.00181543116490166,0,0,0,0,0,0,0,0,0,0,0,0.0134264232008593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110663983903421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787965616045845,0,0
"Hymenobacteraceae",0,0.00695249130938586,0,0,0,0,0.0058055152394775,0,0,0,0,0,0,0,0,0,0,0,0,0.0169961845300035,0,0,0,0.0132190067881386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004149377593361,0.00484054669703872,0,0.00699407024479246,0.00744416873449132,0,0,0.00340667139815472,0,0,0,0,0.00331724969843185,0,0.00517435320584927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811059907834101,0,0,0,0
"Hyphomicrobiaceae",0,0.00540749324063345,0,0,0,0,0,0,0,0,0,0,0,0,0.00919070717385754,0,0,0,0.0166414523449319,0,0,0,0,0,0,0,0,0,0,0.00642339756730901,0,0.00286415711947627,0,0,0,0,0,0.00434864813764417,0,0,0.028956228956229,0,0,0,0,0,0.00268276324614353,0,0,0.00174476570289133,0.0111580217129071,0,0.00191226096737908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989119683481701
"Hyphomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iamiaceae",0,0,0.00972326103216156,0,0,0,0,0,0,0,0,0.00165198237885463,0,0,0,0,0,0,0.0139183055975794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ilumatobacteraceae",0,0,0,0,0,0.0106024096385542,0.0143064482687124,0,0,0.0276019245378577,0,0,0,0,0,0.0161725067385445,0,0,0.00574886535552194,0.010752688172043,0,0,0,0,0,0,0.0240788033564393,0,0.00845410628019324,0,0,0,0,0,0,0.00862354892205638,0.0196956132497762,0,0,0,0.0269360269360269,0,0,0.00713470319634703,0.0199916701374427,0,0.00536552649228706,0,0,0,0,0,0,0,0,0,0,0,0,0.0116222760290557,0,0,0.102189781021898,0,0.0440060698027314,0,0,0,0,0,0,0,0
"Intrasporangiaceae",0.00212293737334749,0,0,0.0175681923254739,0,0,0.0068422143893842,0,0,0.0101291466193973,0,0.0424008810572687,0,0.00841589432193459,0.0114883839673219,0,0.0153316645807259,0,0,0.00416233090530697,0,0,0,0.0182207931404073,0,0.00228571428571429,0,0,0.0117753623188406,0,0,0.0161620294599018,0,0.00792733278282411,0,0.0145936981757877,0,0.00113442994895065,0.00580912863070539,0.0167995444191344,0,0.00212863007450205,0.0248138957816377,0.00827625570776256,0,0,0,0,0,0.00672981056829511,0.0232207478890229,0,0.0143982002249719,0,0,0.0334507042253521,0,0,0,0,0.00541558747351071,0,0,0,0,0.00816629547141797,0,0,0,0,0,0,0
"Isosphaeraceae",0,0,0,0,0,0,0,0,0.00603732162458836,0,0,0.0262481644640235,0,0,0.0135307633392903,0,0.0154881101376721,0,0,0,0,0,0,0,0,0,0,0.02769428939459,0,0,0,0,0,0,0.0167403663929248,0,0,0.00434864813764417,0,0.0136674259681093,0,0,0,0,0,0,0,0,0,0.00324027916251246,0,0.00431800863601727,0.0843644544431946,0,0,0,0,0,0,0,0.0120084765716977,0,0,0,0,0,0,0,0,0,0,0,0
"JG30-KF-AS9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012590799031477,0,0,0,0,0,0,0,0,0,0,0,0,0
"JG30-KF-CM45",0,0.0123599845500193,0,0,0.00113307314616644,0,0.00974497200912295,0.00285238887568338,0,0,0,0.00825991189427313,0,0,0.0122542762318101,0,0.00250312891113892,0.000775314002170879,0,0,0,0,0,0,0,0.00297142857142857,0,0.0251180764276514,0.0295893719806763,0.001093344266776,0,0.00572831423895254,0,0.00346820809248555,0,0.0238805970149254,0,0.00548307808659482,0,0.0105353075170843,0,0.00532157518625513,0,0,0.0258225739275302,0,0,0,0,0,0,0.0243840487680975,0.0318335208098988,0,0,0.00352112676056338,0,0,0,0,0.0105957146220862,0,0,0,0,0,0,0,0.0021505376344086,0.0073051948051948,0,0.0103626943005181,0.00692383778437191
"Kaistiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233833977875708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KD3-93",0,0,0,0,0,0,0.00518349574953349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118577075098814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KF-JG30-B3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257186081694402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kiloniellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181543116490166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kineosporiaceae",0,0,0,0,0,0,0.00808625336927224,0,0,0.00936946062294252,0,0.0247797356828194,0,0,0.0125095736533061,0.039832285115304,0.014549436795995,0,0,0,0.0078283560452305,0,0,0,0.061178247734139,0.0155428571428571,0.00656694636993798,0,0.0129830917874396,0,0.0311493018259936,0,0,0,0,0.017910447761194,0,0,0,0.0025626423690205,0,0.00486544017029041,0,0,0,0,0,0,0.0158671586715867,0,0,0.00685801371602743,0.00854893138357705,0,0,0,0,0,0,0,0.0218978102189781,0,0,0,0,0,0,0,0.00921658986175115,0,0,0,0
"Ktedonobacteraceae",0.00627231496670848,0,0,0.0217290799815072,0,0.0195180722891566,0.0068422143893842,0,0.0104281009879254,0.0136743479361864,0,0.0361600587371513,0,0.0150207734100352,0.0107224917028338,0.0164719976040731,0.061639549436796,0.0133354008373391,0,0,0.0400115975645115,0,0.0124873439082011,0.0171489817792069,0,0.0096,0.0145932141554177,0.0306998711893517,0.0141908212560386,0.003006696733634,0.00214822771213749,0.0145253682487725,0,0,0.01452937460518,0.0202321724709784,0.0107430617726052,0.0234448856116468,0,0,0,0.00532157518625513,0.0483870967741935,0,0.0199916701374427,0.0156139105748758,0,0.0801232665639445,0.0273062730627306,0.000498504486540379,0.0675512665862485,0.205740411480823,0.0968503937007874,0.0145359672008945,0,0.0757042253521127,0.0709255533199195,0.019047619047619,0.0372750642673522,0.0324455205811138,0.00918295267247469,0,0.0559610705596107,0.0121212121212121,0.0288315629742033,0.00408314773570898,0,0,0.00614439324116743,0.075487012987013,0.0121776504297994,0.117098445595855,0.0292779426310584
"Labraceae",0,0,0,0,0,0,0,0.00130734490135488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnospiraceae",0,0.0108149864812669,0,0,0,0,0,0,0,0.00633071663712332,0,0,0,0,0,0,0,0,0,0,0.00695853870687156,0,0,0,0,0,0,0,0,0,0,0.030278232405892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146379044684129,0.0121771217712177,0,0.0247285886610374,0.00838201676403353,0,0,0,0,0.0221327967806841,0,0.0411311053984576,0,0,0,0,0.0454545454545455,0.0424886191198786,0,0.0586450960566229,0,0.00614439324116743,0.0105519480519481,0.0680515759312321,0.00932642487046632,0
"Lactobacillaceae",0,0,0,0.0134073046694406,0,0,0,0,0,0,0,0.00495594713656388,0.480311928372003,0,0,0.00808625336927224,0,0,0,0,0.00521890403015367,0,0,0,0,0.016,0,0,0.0105676328502415,0,0,0,0,0,0,0,0.0205908683974933,0,0,0,0,0,0,0,0.0124947938359017,0,0,0.0154083204930663,0.0287822878228782,0,0.00814234016887817,0,0,0,0.0280866003510825,0,0,0,0.0205655526992288,0,0.0110666352719567,0,0,0.0343434343434343,0.031866464339909,0,0,0,0,0,0,0,0
"Leeiaceae",0.000192994306667953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Legionellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000546672133388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptospiraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010653030787259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794332331472735,0,0,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107181136120043,0,0,0,0,0.00905797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leuconostocaceae",0,0,0,0.00462320850670365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161616161616162,0,0,0,0,0,0,0,0,0
"Limnochordaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181543116490166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127000254000508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Listeriaceae",0,0,0,0.00323624595469256,0,0,0,0,0,0,0,0,0.0601713680562241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191919191919192,0,0,0,0,0,0,0,0,0
"LiUU-11-161",0,0.00463499420625724,0,0,0,0,0,0,0,0,0,0,0.000577645133339752,0,0,0,0,0,0,0.0131807145334721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138976626658244,0,0,0,0,0,0,0,0,0,0.00208246563931695,0,0,0,0.000738007380073801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505561172901921,0,0,0,0,0,0
"Longimicrobiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138635534476468,0,0.0036231884057971,0,0,0,0,0,0,0.00580431177446103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014043583535109,0,0,0,0,0,0,0,0,0,0,0,0,0
"LWQ8",0.00144745730000965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500625782227785,0,0,0,0,0,0,0,0,0,0,0,0,0.001640016400164,0,0,0,0.000990916597853014,0,0,0,0.00113442994895065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211914292441724,0,0,0,0,0,0,0,0,0,0,0,0
"Marinilabiliaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marinobacteraceae",0,0,0,0,0,0,0.00622019489944018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966183574879227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marinococcaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392512077294686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanocellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019782393669634
"Methylacidiphilaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114326545194712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708038317367763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylococcaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471380471380471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143266475644699,0,0
"Methyloligellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149773071104387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186528497409326,0
"Methylomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988319856244385,0.00265957446808511,0,0,0.0121401318071453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029045643153527,0,0,0,0,0,0,0,0.00335345405767941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylophilaceae",0.249348644214996,0.0702974121282348,0.0493642483171279,0,0.0314742540601788,0.02,0.00767157370930956,0,0.0987925356750823,0.0197518359078248,0.00411885848779053,0.0124816446402349,0.000866467700009627,0.173218280600831,0.0763339290273168,0.0152740341419587,0.0090738423028786,0.00341138160955187,0.00196671709531014,0.0100589663544918,0.0405914757900841,0.00935335911502833,0,0.0139335476956056,0,0,0.0634804815760671,0.0341348218119365,0.0356280193236715,0.00779007790077901,0,0.00654664484451719,0.0303030303030303,0.0817506193228737,0.0407454200884397,0,0,0.0232558139534884,0.00788381742738589,0,0.0316498316498317,0.0339060361867113,0.00992555831265509,0.0459474885844749,0.0183256976259892,0.007097232079489,0.0157612340710932,0,0,0.038135593220339,0.00723763570566948,0.00965201930403861,0.0110236220472441,0.0361535594483787,0.0210649502633119,0.0404929577464789,0.0216297786720322,0,0.0212082262210797,0,0.00188368259948199,0,0,0,0,0,0.0566228513650152,0,0,0.00405844155844156,0,0,0.0174085064292779
"Methylopilaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034349506225848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micavibrionaceae",0.00086847438000579,0,0,0,0,0,0,0.000713097218920846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00695581014729951,0,0,0,0,0,0,0,0,0,0.0030409001064315,0,0,0,0,0,0,0,0,0,0,0.000674915635545557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microbacteriaceae",0.0144745730000965,0.0401699497875628,0.0329094988780853,0.0319001386962552,0.0280750346216795,0.0209638554216867,0.0261248185776488,0.228904207273592,0.0823271130625686,0,0.00941453368637835,0.0368942731277533,0,0.175561947374028,0.0395711003318866,0.0616951182988919,0.0466207759699625,0.066987129787564,0.00983358547655068,0.0329517863336802,0.142939982603653,0.121413796204695,0.0259871751603105,0.0396570203644159,0.0422960725075529,0.0912,0.0269974461875228,0.0240446543580936,0.0205314009661836,0.1093344266776,0.0268528464017186,0.0349836333878887,0.0303030303030303,0.0982658959537572,0.0521162349968414,0.0203980099502488,0.0429722470904208,0.0610701455851768,0,0.0654897494305239,0.0390572390572391,0.131975064619127,0,0.0410958904109589,0.051228654727197,0.21320085166785,0,0.0354391371340524,0.0276752767527675,0.287138584247258,0.0189987937273824,0.0894081788163576,0.13273340832396,0.325754752143123,0.0339379754242247,0.0206866197183099,0.0950704225352113,0.0873015873015873,0.0398457583547558,0.0900726392251816,0.0367318106898988,0.0108583247156153,0,0,0.0440060698027314,0.307164068299926,0.0505561172901921,0,0.127496159754224,0.0397727272727273,0.101719197707736,0.0580310880829016,0.0512363996043521
"Micrococcaceae",0.0101322011000675,0,0.0177013213662428,0.0180305131761442,0.0156112300138487,0.0286746987951807,0.0269541778975741,0,0.0208562019758507,0,0.0350102971462195,0.147577092511013,0,0.0120379247896026,0,0.0530098831985624,0.0278473091364205,0.0215537292603504,0,0.00624349635796046,0.0356625108727167,0.011421890457775,0.0725615929800878,0.0146480886030725,0.0324773413897281,0.0288,0.0251732944180956,0.01524259338772,0.0117753623188406,0.0712040453737871,0.0182599355531686,0.015139116202946,0,0.0298926507018993,0.0101073910296905,0.0076285240464345,0,0.021365097371904,0.0132780082987552,0.0324601366742597,0.030976430976431,0.0468298616390452,0.0297766749379653,0.0105593607305936,0.0291545189504373,0.0201561391057488,0,0.0469953775038521,0.0313653136531365,0.0775174476570289,0,0.0591821183642367,0.0802024746906637,0,0.0415447630193095,0.0462147887323944,0.0211267605633803,0.0492063492063492,0.0366323907455013,0.0445520581113801,0.0364963503649635,0.0105136159944847,0,0.23030303030303,0.0311077389984825,0.101707498144024,0.0505561172901921,0.0709302325581395,0.0113671274961598,0.150974025974026,0.0687679083094556,0,0.0164193867457962
"Micrococcales_Incertae_Sedis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045369211514393,0,0,0,0,0,0,0,0,0,0,0,0,0.000273336066694,0,0,0,0,0,0,0,0.00094535829079221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microcystaceae",0,0.0266512166859791,0.0518573921715283,0.0365233472029589,0,0.0281927710843373,0.0205266431681526,0,0.0384193194291987,0.060521651050899,0.0320682553692262,0.0244126284875184,0,0,0.0265509318355885,0.0497154836777478,0.0316020025031289,0,0,0.0350329517863337,0.0350826326471441,0,0.0539993250084374,0.082529474812433,0.100453172205438,0,0.0532652316672747,0,0.0516304347826087,0,0.0316863587540279,0.0300736497545008,0.0553359683794466,0,0.0609602021478206,0.0200663349917081,0.090420769919427,0,0.0560165975103734,0.037870159453303,0.0996632996632997,0.01930971567584,0.155086848635236,0.0131278538812785,0.0745522698875469,0,0.0606975184439973,0.11402157164869,0.0250922509225092,0,0.0398069963811821,0,0,0,0.0836746635459333,0,0.0362173038229376,0.0873015873015873,0.0507712082262211,0.0353510895883777,0,0,0.257907542579075,0,0.0295902883156297,0,0,0.0523255813953488,0,0,0.0193409742120344,0,0
"Micromonosporaceae",0.000964971533339766,0,0,0,0,0,0,0,0,0,0,0.00605726872246696,0,0,0.0102118968598417,0.0197663971248877,0,0.00728795162040626,0.00590015128593041,0,0,0,0,0,0,0.00297142857142857,0,0.0122370115929584,0,0,0,0,0,0.00181668042939719,0,0.00315091210613599,0,0,0,0.0261958997722096,0,0.0036490801277178,0,0.00399543378995434,0,0.00198722498225692,0,0,0,0.00324027916251246,0,0.00457200914401829,0.00359955005624297,0,0,0,0,0,0,0,0.0289616199670356,0,0,0,0,0,0,0,0.00645161290322581,0.00974025974025974,0,0.0704663212435233,0.0187932739861523
"Micropepsaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181101523383403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176041219407471,0,0,0,0,0,0,0,0,0,0,0,0.0156605922551253,0,0,0,0,0,0,0,0,0,0,0,0,0.000562429696287964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
