"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"Pelomonas",0,0,0,0,0,0,0,0,0,0,0.00666851903306474,0,0,0,0,0,0,0,0,0.0151881256472213,0,0,0,0,0,0.00284526154519589,0,0.0049730625777041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269703326341025,0,0.00751274483498793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptoniphilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399274047186933,0,0,0,0,0,0,0,0,0,0.0178041543026706,0,0,0,0,0,0,0,0,0
"Peredibacter",0,0,0,0.00409649522075558,0,0,0.00574162679425837,0,0,0,0.0100027785495971,0,0,0,0.0106435643564356,0,0.005249343832021,0,0,0,0,0,0,0,0,0,0,0.00870285951098218,0,0,0.0128824476650564,0,0,0,0.0151562016702753,0,0.00534539473684211,0,0,0,0,0,0,0,0,0,0.0155440414507772,0,0,0,0.0104104699583581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Persicitalea",0,0,0,0,0,0,0,0.0010482180293501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phaeodactylibacter",0,0,0,0,0,0,0,0,0,0,0.0105584884690192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208830548926014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phaselicystis",0.0002849273435274,0,0,0.00819299044151115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102669404517454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenylobacterium",0,0,0,0,0,0,0,0,0,0,0,0.0016266040122899,0,0.000525541307546773,0,0,0,0,0,0.0120814635830169,0,0,0,0,0.0384615384615385,0,0,0.00808122668876917,0,0,0.011808910359635,0,0,0,0,0,0.00904605263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116279069767442,0,0,0,0.00593471810089021,0,0,0,0,0,0,0,0,0
"Phormidium_SAG_37",0,0,0,0,0,0,0,0,0,0.00726216412490922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phycicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315324784528064,0,0,0.00694766095414544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078188630070044,0,0.00558375634517766,0,0,0.00586510263929619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214569252226156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phyllobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226683937823834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pir4_lineage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170137870343209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969305331179321,0,0,0,0,0,0,0,0,0,0,0,0
"Pirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836022293927838,0,0,0,0,0.00905607802159526,0,0,0,0,0,0,0,0,0,0,0,0.00913705583756345,0,0,0,0,0,0,0,0,0.00757575757575758,0,0.0106865284974093,0,0,0,0,0,0.000750992382791546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Piscicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002710027100271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planctomicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352009386916984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pleomorphomonas",0,0,0,0,0,0,0.00210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polaromonas",0,0,0,0,0,0,0,0,0,0.00726216412490922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130246020260492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polynucleobacter",0,0.0107444359171144,0,0,0,0,0,0,0,0.028080367949649,0,0.00397614314115308,0,0.000630649569056128,0,0.00235294117647059,0.00416859657248726,0,0,0.0117362789092164,0.0115990057995029,0,0.0080563947633434,0,0,0.00328299409061064,0.0166425470332851,0,0,0,0.0128824476650564,0.00389635690629262,0.00263504611330698,0,0.0262913702443551,0,0.00904605263157895,0,0,0,0,0,0,0,0.00518341307814992,0,0.0317357512953368,0,0,0,0,0,0,0.00762250453720508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114329268292683
"Pontibacter",0,0,0,0,0,0,0,0,0,0,0,0.00126513645400325,0,0,0,0,0,0,0,0.00276147739040387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porphyrobacter",0,0,0,0,0,0,0.00191387559808612,0,0,0.00508351488743646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010198604401503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porphyromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935828877005348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"possible_genus_03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705716302046577,0,0
"Povalibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586682311528307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prevotella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209635895549834,0,0,0,0,0,0.0181286549707602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Promicromonospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014504765851637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prosthecobacter",0,0.0107444359171144,0,0.00364132908511607,0,0.00618698441796517,0,0,0,0,0,0,0.00133181126331811,0,0,0.0117647058823529,0,0.00151929504709815,0,0,0,0,0,0,0,0.00196979645436638,0,0,0,0,0,0,0,0.00162892979312592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228070175438597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Proteiniclasticum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436280137772675,0,0,0,0,0
"Pseudacidovorax",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357368089131806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudaminobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037940379403794,0,0.0050652639781804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudanabaena_PCC-7429",0,0,0,0,0,0,0,0,0,0,0.0111141983884412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134156157767642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudarcicella",0,0.00460475825019187,0,0,0,0,0,0,0,0.00774630839990317,0,0.00975962407373938,0,0,0,0,0,0,0,0,0,0,0,0.0167189132706374,0,0.00766031954475815,0,0,0,0,0.0295222758990875,0.00662380674069745,0.00922266139657444,0,0.0151562016702753,0,0,0,0,0,0.0140374331550802,0,0,0,0.00558213716108453,0,0.0139248704663212,0,0,0,0,0,0,0.00326678765880218,0,0,0,0,0,0,0,0,0,0,0.0250379362670713,0,0,0,0,0,0,0.00819672131147541,0
"Pseudarthrobacter",0.00351410390350461,0,0,0.0182066454255803,0.00570578020342347,0.0109990834097159,0,0,0,0,0,0.0130128320983192,0,0.00378389741433677,0,0,0.0026246719160105,0,0,0,0,0.000537923614846692,0,0,0,0,0,0,0,0,0,0,0,0.00293207362762665,0,0,0,0,0,0,0,0.0125861552292478,0,0,0.00398724082934609,0.00507544581618656,0,0,0,0.007080078125,0,0,0.00182383864392233,0,0,0,0.0208955223880597,0,0,0,0,0.0104774991411886,0,0.0524233432245302,0,0.0526315789473684,0,0,0.0116136919315403,0,0.031757233592096,0,0
"Pseudoclavibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoduganella",0.0016145882799886,0,0.00697115384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoflavitalea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118694362017804,0,0,0,0,0,0,0,0,0
"Pseudogracilibacillus",0,0,0,0,0,0,0,0,0,0,0,0.00379540936200976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356083086053412,0,0,0,0,0,0,0,0,0
"Pseudokineococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202941176470588,0,0,0,0,0,0,0,0,0,0.00766031954475815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudolabrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507159904534606,0,0,0.00350672121566335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas",0.142273720201349,0.115886415963162,0.00817307692307692,0.0937642239417387,0.247085090548251,0.112511457378552,0.0505263157894737,0.272187281621244,0.0311493018259936,0.00484144274993948,0.00694637399277577,0,0.0311073059360731,0.118351902459533,0.0277227722772277,0.00794117647058823,0.0145128917708816,0.0508963840777879,0,0.00931998619261305,0.00994200497100249,0.350367581136812,0.0537092984222894,0.0222918843608499,0.059577677224736,0.0168527029984679,0.0130246020260492,0,0.00924821002386635,0.0176151761517615,0.0386473429951691,0.0728618741476719,0.025911286780852,0.436878970516371,0.00866068666872873,0,0.00945723684210526,0.114723813042675,0.0343527440301634,0,0.0347593582887701,0.0729697332933773,0.0529482551143201,0.024684733029246,0.175039872408293,0.0127572016460905,0.0249352331606218,0,0,0.16943359375,0.0359904818560381,0.00843672456575682,0.00815363158459393,0.0315789473684211,0.0239766081871345,0,0,0,0.0437017994858612,0,0,0,0,0.0128585558852621,0,0.0108575634891424,0,0.026406429391504,0.0253667481662592,0.0933441558441558,0.0395201129146083,0.0276639344262295,0.402057926829268
"Pseudonocardia",0,0,0.0185096153846154,0,0,0,0.00440191387559809,0,0,0,0,0.0103018254111693,0,0.0034685726298087,0,0.0185294117647059,0.0128145746487571,0,0,0,0,0,0.0198053037932192,0,0,0.00919238345370978,0,0.00683796104434314,0.00865155131264916,0.00121951219512195,0,0,0,0.00944779280013031,0,0.0169204737732657,0,0.012747090338075,0,0,0,0.00464489062031765,0,0.0048296216796351,0,0.00315500685871056,0.00453367875647668,0,0,0.008056640625,0.0154669839381321,0,0.00590065443621929,0,0,0,0,0,0.032133676092545,0,0,0,0,0,0,0.0034965034965035,0.0303336703741153,0.0493685419058553,0,0.0073051948051948,0.148200423429781,0,0.000952743902439024
"Pseudorhodobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323834196891192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoxanthomonas",0,0,0,0.00591715976331361,0.00223269660133962,0,0.0199043062200957,0,0,0.0106511740498669,0,0,0,0,0,0,0,0,0,0.0141525716258198,0.0138083402375035,0,0,0,0,0,0,0,0,0,0,0,0.00351339481774264,0,0,0,0,0,0,0,0,0.00284686844471082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062984496124031,0.00461573967228248,0,0,0,0,0,0,0,0,0,0,0,0
"Psychrobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490693739424704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Puia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064235391628678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pullulanibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pusillimonas",0,0,0,0,0.00037211610022327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quadrisphaera",0,0,0,0,0,0,0,0,0,0.00895666908738804,0,0.00777155250316284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128281622911695,0,0.013419216317767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158146377344612,0,0,0,0,0,0,0,0,0,0,0,0.0133856450496192,0,0,0,0,0,0,0,0,0,0,0,0
"Rahnella1",0,0,0,0,0,0.000916590284142988,0,0,0.0290010741138561,0,0,0,0,0,0,0,0.00756523081673614,0.0323609845031905,0.000293341155764154,0,0.000552333609500138,0.117267348036579,0.0644511581067472,0.0167189132706374,0,0,0,0,0,0,0,0,0,0.00472389640006516,0,0,0,0.00905228154443008,0.0134059488898199,0.00949720670391061,0.0427807486631016,0.00629307761462391,0.0312876052948255,0,0,0.0178326474622771,0.0123056994818653,0,0,0.008544921875,0,0,0,0,0,0,0,0,0,0,0.467574428802216,0,0,0,0,0.0566801619433198,0,0.0482204362801378,0.0320904645476773,0,0.036697247706422,0,0
"Ralstonia",0,0.00230237912509593,0,0,0,0,0.00248803827751196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179307871615564,0,0,0,0.00415845918144014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868983957219251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031866464339909,0,0,0,0,0,0,0,0
"Ramlibacter",0,0.00997697620874904,0,0,0,0,0,0,0,0.0128298232873396,0,0.00433761069943973,0,0,0,0,0,0,0.00498679964799061,0,0,0,0,0,0,0,0.0300289435600579,0.00476585163696643,0.00954653937947494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156438026474128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raoultella",0,0,0,0.00819299044151115,0,0.0105407882676444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rathayibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013550135501355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121588089330025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RB41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220005866823115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241481083981755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBG-16-49-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150295222758991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rheinheimera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554221319046739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodanobacter",0.00322917655997721,0.00306983883346124,0,0,0.00223269660133962,0.0103116406966086,0.00363636363636364,0.000931749359422315,0,0,0,0,0,0.0122976665965945,0.0101485148514851,0.0102941176470588,0.00432298903813494,0.00151929504709815,0,0.0113910942354159,0,0,0,0,0,0.00525279054497702,0.00940665701881331,0.0387484459179445,0,0.032520325203252,0,0.000779271381258523,0.00351339481774264,0.00228050171037628,0,0,0,0.0123776094587105,0.0167574361122748,0.00279329608938547,0,0.00569373688942164,0.0120336943441637,0.0230748591360343,0,0.00589849108367627,0,0,0,0.00341796875,0,0,0.0129814397596824,0,0,0,0,0,0,0,0.00461573967228248,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodobacter",0,0,0.00192307692307692,0,0,0,0,0,0,0,0.00388996943595443,0,0.000570776255707763,0.000735757830565482,0,0.00705882352941176,0,0,0,0,0.00414250207125104,0,0,0,0,0,0,0,0.013126491646778,0,0.00751476113794954,0,0,0,0,0,0,0,0.00544616673648932,0,0,0.00449505543901708,0.01323706377858,0.00348806010195868,0.00558213716108453,0.00150891632373114,0,0.00902255639097744,0,0,0.00386674598453302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodococcus",0,0,0,0,0.00434135450260481,0,0,0,0.0037593984962406,0.00774630839990317,0.00916921367046402,0.00903668895716609,0,0,0,0.0423529411764706,0.00355102670989656,0.00546946216955333,0,0,0,0,0,0,0,0.00590938936309915,0,0,0,0.002710027100271,0,0.00623417105006819,0,0,0,0.00829103214890017,0,0.00387954923332718,0.00670297444490993,0.00977653631284916,0,0.022625112376386,0,0.00939093104373491,0,0,0.0139248704663212,0,0,0,0,0.0188585607940447,0,0.0029038112522686,0,0,0,0.0323343848580442,0,0,0.0369259173782599,0,0,0,0,0,0,0,0,0,0,0,0.0135289634146341
"Rhodocyclus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160891089108911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodoferax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635183650925159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338409475465313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150193798449612,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodoglobus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455788514129444,0,0,0,8.9653935807782e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodoluna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153465346534653,0,0,0,0,0,0,0,0,0.0282131661442006,0,0,0,0,0,0,0,0,0,0,0.0225796473863285,0,0.00575657894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174180327868852,0
"Rhodoplanes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997359929598123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodovarius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461573967228248,0,0,0,0,0,0,0,0,0,0,0,0
"Romboutsia",0,0.0103607060629317,0,0,0,0,0.00287081339712919,0,0,0,0,0,0,0,0,0,0,0.000759647523549073,0,0,0,0,0,0,0,0.00284526154519589,0.00904486251808972,0.00393700787401575,0.00596658711217184,0,0,0.00448081044223651,0.0263504611330698,0,0,0,0,0,0,0.00977653631284916,0,0,0.01323706377858,0.00295143547088811,0.0159489633173844,0,0,0,0.0198602427363001,0,0,0.0116625310173697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122249388753056,0,0,0,0.0190548780487805
"Roseburia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155854276251705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseiarcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248653128885205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseisolibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447738150378262,0,0,0,0,0,0,0,0,0,0,0,0.00298329355608592,0,0,0,0,0,0,0.00304568527918782,0,0.000738961758728986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0
"Roseococcus",0,0.00882578664620107,0,0,0,0,0,0,0,0,0,0.00469907825772637,0,0,0,0.0120588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311708552503409,0,0,0,0.00676818950930626,0,0,0,0.00810055865921788,0,0,0,0,0,0,0.00194300518134715,0,0,0,0,0,0,0.0014519056261343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
